Product_Id,Rating,Review_Text,Helpfulness,B_Helpfulness
B007HJPBME,3,In this SD card available space only 14.91GB only and speed is not upto as specification. It is slow as class 4,0,0
B007HJPBME,5,Huh! Since from 21 Nov i am waiting this thing and finally I got today 2 DEC so i will only one bcoz i am tried,0,0
B007HJPBME,5,I did not experience any glitch with this card after inserting it in my Mi Tab. Its functioning perfectly fine.,0,0
B007HJPBME,5,Very nice. in this card u get full 16 GB space as show. thanks amazon to give this lovely product in this rate.,0,0
B007HJPBME,5,it is just arrived very fast than your eatimated time and it comes the original product.  I am fully satisfied.,0,0
B007HJPBME,5,Good product and great shipping with reliability by Amazon.in ..Thank you Amazon for perspective product.,0,0
B007HJPBME,1,Duplicate product providedAfter 5 day not support to mobileNot format alsoI loose all my data,0,0
B007HJPBME,5,Performance and speed of memory card is perfect!!!The product is delivered in time and handled with care.,0,0
B007HJPBME,4,Quick Delivery. Product is Same as described. Adapter is Decent. Big Drawback is Warranty. Packing is also Good,0,0
B007HJPBME,4,"Nice....Given good performance....after using it around one month, I'm posting this review, go a head....",0,0
B007HJPBME,1,"It's fake memory card, no arrow on it, and memory is only 28 GB not 32 GBPlz don't order this memory card",0,0
B007HJPBME,5,"Nice memory card,very fast for coping,plz use this card & enjoy thr super fast duniya.Sanjoy Podder 8961573041.",0,0
B007HJPBME,4,nice product with reasonable price ..... go for it ..... got on 4th day so good delivery speed as well ........,0,0
B007HJPBME,5,It works perfectly.  I have not tested its speed but its fast enough for all the daily goings....worth a try...,0,0
B007HJPBME,1,i can not recev this item.,1,1
B007HJPBME,5,its good  to purchase ....,1,1
B007HJPBME,1,just worked for 1 month..!,1,1
B007HJPBME,1,Got fake one but runs fine,1,1
B007HJPBME,1,Very bad product just fake,1,1
B007HJPBME,1,Fake memory card received.,1,1
B007HJPBME,1,I HAVE GOT ONE EMPTY PACK.,1,1
B007HJPBME,5,Dara tranfer speed is good,1,1
B007HJPBME,5,frndz..........its amazing,1,1
B007HJPBME,2,T speed s not as mentioned,1,1
B007HJPBME,5,It is too good memory card with 45 mb/s speed i just loved this memory card because it is class 10 memory card,0,0
B007HJPBME,5,"Suits very well with my Samsung Note3. I was having doubts on the speed , but it neither hangs nor slows down.",0,0
B007HJPBME,5,"The memory card has a good look and feels good when in hand. The speed is also good. Worth the price, love it.",0,0
B007HJPBME,5,best class 10 memory card.. Decent price tag..first electronic product that was made in Korea and not china...,0,0
B007HJPBME,4,Good product and timely delivery got it on day after order its a nice card and adapter also helps in many ways,0,0
B007HJPBME,1,"Don't buy this, This is not working from the day one. No replacement given for this product.Cheeting product..",0,0
B007HJPBME,5,As usual as other memory cards .....Whats the use of seeing reviews for mem cards .they always work fine,0,0
B007HJPBME,5,"Been using since month and no issues.Using it in my xiaomi Redmi Note 3g, just get it formatted to fat32",0,0
B007HJPBME,5,Really I am satisfied with this product thanks seller and Amazon. The speed of the card is faster and reliable,0,0
B007HJPBME,5,Packing was great and delivery on time i bought 2 times 32 gb card from amazon and are good and working great.,0,0
B007HJPBME,2,"Deliver on time by Amazon, I purchase this card for my mobile but not satisfied it's reading speed is to slow.",0,0
B007HJPBME,4,Works like a charm on my galaxy tab . Thanks to adapter I can use it on my digital camera. Speed is very good.,0,0
B007HJPBME,5,"I bought it for 445 rs, best at price and really a good product, thanx amazon for making a deal at this price.",0,0
B007HJPBME,1,as i mentioned in the product that sd memory card with adapter but i dint get adapter..very bad experience...,0,0
B007HJPBME,5,Genuine product with great superfast service...Samsung evo works awesome and fast like Amazon service...,0,0
B007HJPBME,5,Awsome ...good n fast..thnks amazon.in... u guys deliver to a place where Flipkart n snapdeal does not deliver,0,0
B007HJPBME,4,I had try Samsung evo class 10 in YU yureka but the speed is fine suggest to buy but first try sandisk too....,0,0
B007HJPBME,5,It is the same as i was looking for...writing speed is good too and i got it within my budget..thanks Amazon..,0,0
B007HJPBME,5,This is a very budget 32GB Class-10 memory as I was able to buy it under Rs 1000.This doesn't look as a typical black coloured memory card which is also a good thing for.Works great and if you are looking for 32GB memory card for your smartphone. This is the one to buy.,2,1
B007HJPBME,3,Good product...transmission speed is not as good as expected.. it doesn't transfer or receive in 48mbps speed,0,0
B007HJPBME,1,Worked well..speed good all okay.After 6months card showing unreadable.Dead all data poof..gone!!,0,0
B007HJPBME,5,What can be on review. ..Maaan it's samsung evo card...Nothing to say....Better than others,0,0
B007HJPBME,5,Product is nice.. using it since 2-3 months... no problem till now... Thanks Amazon for their sincere service,0,0
B007HJPBME,5,amazing very good quality .....friend it is high speed translates data for any one mobile nice product friend,0,0
B007HJPBME,5,"The product was amazing. To my surprise, the order was delivered in 1 day. Thanks to Amazon. You are awesome.",0,0
B007HJPBME,3,The actual and total memory available on this device is just 27GB. Product doesn't have any performance lags.,0,0
B007HJPBME,1,"Very worst.I will used four months only.Now showing error message,This is not for best quality.Very very bad.",0,0
B007HJPBME,5,sorry for providing the late feedback for people and product as well as delivery arrived before the said date,0,0
B007HJPBME,3,"delivery bad,,,product bad , sorry worst , instead of 16gb its showing only 14.8 gbwaste dont buy",0,0
B007HJPBME,3,Not sure if its the card itself or my card reader. But had a tough time getting it to be read on my computer.,0,0
B007HJPBME,5,I got parcel in good condition and product is also good and geninue. ....working nice on my Samsung galaxy s4,0,0
B007HJPBME,5,Works seamlesslyYou can put in your device and forget you even placed it there.Absolutely great!!,0,0
B007HJPBME,1,Be careful while purchasing this product. When I received the package there was no sd card inside it. Beware!,0,0
B007HJPBME,3,"It would be better to buy Strontium Nitro than this Memory Card. I becomes corrupted, if not use for a month.",0,0
B007HJPBME,5,This product at this price range is superb.Delivery on time and nice packing.Love to have this product.,0,0
B007HJPBME,3,Transfer speed is slow.. Doesn't work as mentioned in the description. Better to purchase Sandisk or Kingston,0,0
B007HJPBME,5,Excellent quality. High speed also card reader is provided with it.High performance in low price. Nice.,0,0
B007HJPBME,1,After 10 days my SD card is not working and Samsung company is refusing to replace it in warranty as warranty period is 10 years. Worst Product. Don't try to purchase it,5,1
B007HJPBME,3,Memory card but not very fast.....not speed like 48 mbps....just average memory card......just like  class 4,0,0
B007HJPBME,5,Good quality sd card. good writing and reading speeds. happy with the purchase and quick delivery by amazon.,0,0
B007HJPBME,3,It's an good product at this price however only thing it's not giving me the expected writing speed ~ 5Mbps.,0,0
B007HJPBME,1,The product is not working properlyAnd I lost the packaging sleep that why I m not return that product,0,0
B007HJPBME,4,"Your product is very best. I will give you 4 stars, because you have not good services at 2016 , july month.",0,0
B007HJPBME,5,wow Amazing Product Very Nice ....I love IT ....Love U My Dear SWeet Friend Amazon .............,0,0
B007HJPBME,4,Its good n most important thing is that it gives you 10 year warranty....... That showing quality of product,0,0
B007HJPBME,2,Sometimes it is not showing memory card  in Motog3 & Asus zenfone max. I'm having 1 year warranty of no use.,0,0
B007HJPBME,2,After 1year my memory card is sleepingI can delete all files bt all comes again. And unable to format.,0,0
B007HJPBME,4,A very good product at this pricespeed is not as per the specifications but still offering good speed.,0,0
B007HJPBME,1,"It's showing Class 10, but the data transfer speed is too slow, even slower than class 4 Micro SD of Sandisk",0,0
B007HJPBME,5,"SANJAYOK PRODUCT... BUT I HAVE NOT FOUND GIFT CARD , OR CODE... I HAVE PAID Rs 30/- EXTRA FOR GIFT BOX",0,0
B007HJPBME,5,"I have been using this memory card since 2 months, there are no complaints with the performance of the card.",0,0
B007HJPBME,5,"Product works as its suppose to, worth buying a class 10. The product was delivered on time & safely packed.",0,0
B007HJPBME,1,it has suddenly started malfunctioning. I cant open anything that i have stored in this SD card on my phone.,0,0
B007HJPBME,5,Awesome product.. Bought it for just 280 rs under offer. Delivered within 3 days. Satisfied with everything.,0,0
B007HJPBME,5,Great delivery with the exact product. Gives a good experience To my phone. Can copy to system up to 35 mb/s,0,0
B007HJPBME,4,Was a better buy for just .290 with fasterdata transfer but got a low transfer rate than printed on the box,0,0
B007HJPBME,5,Awesome product!!100% genuine !!On time delivery!!10/10!!Big Thumbs Up TO Amazon!!!,0,0
B007HJPBME,5,Read and write speed is quite high. Overall worth it. There is no any issue of crashing of this memorycard.,0,0
B007HJPBME,4,Fulfills all my expectations. Compatible with my Sony Xperia. The order was delivered within 5 days. Happy.,0,0
B007HJPBME,5,Very satisfied with products. Delivery wed on time and product also as per description on amazon! Excellent,0,0
B007HJPBME,5,"Very fast delivery, received within 24 hrs. Am using this on Micromax 2.2 A114 and its working fine. Thanks",0,0
B007HJPBME,4,"A good product,necessarily in use from day 1 inside my smartphone..still havnt got nothing to worry about..",0,0
B007HJPBME,1,Item not working just after 6 month and neither samsung nor seller is responding for repair or replacement.,0,0
B007HJPBME,1,just got malfunctioned within a month. not expected from samsung sd. I had given a relative this as a gift.,0,0
B007HJPBME,4,"Awesome Stuff guys, I`ll Suggest Everyone To Go 4 it & I`ll appreciate the super fast delivery ,Thank you,,",0,0
B007HJPBME,5,Good quality good product but the received at chennai on Friday( 14.08.15)but product delivered at 18.08.15,0,0
B007HJPBME,1,"I purchased this in October 2015 and In June, it failed. This is not what we expect from a Samsung product.",0,0
B007HJPBME,5,Excellent product...Class 10 gives excellent speed and writing capability...I highly recommend this product,0,0
B007HJPBME,4,Product was delivered as described in the Amazon Website/App. Its working absolutely fine. Good one to buy.,0,0
B007HJPBME,5,"Blazing fast speeds with zero lag. If you are looking to buy a microsd card, consider this in your options.",0,0
B007HJPBME,5,A very Nice Memory Card From Samsung. Read and Write Speed is really Amazing. And Love the Amazon Delivery.,0,0
B007HJPBME,5,Speed is good like 37MB/ps the looks are also good. I am using it since 3 months gave no problems till now.,0,0
B007HJPBME,1,"18 days passed and didn't get the product. At the end I have to cancel the order.""I am so disappointed.",0,0
B007HJPBME,1,Got corrupted in 2 months,1,1
B007HJPBME,4,X lent price  and quality,1,1
B007HJPBME,4,Its very work. I like it.,1,1
B007HJPBME,5,I really liked the speed.,1,1
B007HJPBME,4,Nice product 100% genuine,1,1
B007HJPBME,5,Great product as expected must buy. And a service was extraordinary loved that part. I will shop more now.,0,0
B007HJPBME,5,"Super it is really doing good,Good certified product, i prefer this Micro SD with full 5 stars",0,0
B007HJPBME,5,Really a useful item this is. Not even a single issue I faced. It's perfectly working well from long time.,0,0
B007HJPBME,1,Very bad product.it is printed as samsung class 10 On a cheap memory card.it does not have arrow after evo,0,0
B007HJPBME,5,"Good Product, Good working condition and high speed transfer.Used as memory device for Raspberry Pi.",0,0
B007HJPBME,5,its very very excellent product from samsung...I specially thanks to samsung ...I will proud to samsung...,0,0
B007HJPBME,5,I got this chip in 1700. I am using this in my Mi pad 7.9 now. I am getting 24 MBps average writing speed.,0,0
B007HJPBME,5,Nice original product in low price..In shop the price is 450 but in amozon only 285 so surprise.the amazon,0,0
B007HJPBME,1,The card I received was corrupt and my phone caught virus because of it. Better buy an SD card from a shop,0,0
B007HJPBME,1,Don't buy this it is working 10 days after that shows as damaged SD card.  I lost all my photos and videos,0,0
B007HJPBME,5,Product is good.Delivery on time &good experience with this product.Nice shoping experience on Amazon also,0,0
B007HJPBME,1,This product has damaged and not supported in our mobilePls advice us what can we do for this matter,0,0
B007HJPBME,5,Good Service. But product should contain more Cotton. This cloth is like polyester  & sticks to the  body.,0,0
B007HJPBME,4,Gud product super fast storage but 1 problem 32gb shownIn Amazon but oly 30gb storage card will show,0,0
B007HJPBME,5,Bought for the wife who has a new Samsung phone. Played it safe and bought Samsung memory card. Works fine,0,0
B007HJPBME,5,Nice speed SD Card..m using it on my Galaxy S4 more than 3mnths now..got delivered very soon frm Amazon :),0,0
B007HJPBME,2,Product is good but high priced as compare to competitor. Amazon loosing price differentiating advantage.,0,0
B007HJPBME,5,Good product with reasonable price. Used for Nokia 730 model. Really worth. Service of Amazon is awesome.,0,0
B007HJPBME,5,"Awesome product by samsung,.. good transfer rate.great service by Amazon. deliverded within 4 days.",0,0
B007HJPBME,5,Its good to perform the best in qualitywise its amazoing well good and keep maintain the quality samsung.,0,0
B007HJPBME,3,Its not having speed of 48 mb/sec  and its cheaper on some other online store. Other wise product is fine,0,0
B007HJPBME,5,"it is working fine and it is the same item i irdered. good service, item delivered before estimated time.",0,0
B007HJPBME,4,"The memory card's packet was broken. But the card worked properly, so didn't think to return.",0,0
B007HJPBME,4,First of all very thankful to AMAZON....This is product is very nice....There is no any problem....,0,0
B007HJPBME,5,this product is very good even compitable in any phones.It speed is very good and igot delivery in 3 days,0,0
B007HJPBME,4,"Good quality better than any at this price, I did not get the speed they say, I am getting up to 16 MB ps",0,0
B007HJPBME,1,"It's actual size is 14.9 , on print as 16 GB space where is remaining space so please fund my money back.",0,0
B007HJPBME,5,"not much to say about it but there was no problem in the product, everything is great as my expectations.",0,0
B007HJPBME,5,"i have received samsung EVO 32GB class 10 micro sdhc uhs1 memory card,  in that pack there is no adapter.",0,0
B007HJPBME,5,Right Ptoduct. Most Reasonable Price . Delivered before promised date. I always prefer to shop on AMAZON.,0,0
B007HJPBME,5,"Very good, ""Made in Korea"", Class10 proofs, 10years warranty, from latest Feb 2015 manufacturing.",0,0
B007HJPBME,3,"Good, but sometimes isnt working well and asking for formatting of memory card ,resulting of loss of data",0,0
B007HJPBME,1,"Used the sd card with my phone, and it stopped working after 3 months. Cannot read/format it on phone/PC.",0,0
B007HJPBME,5,"This is a good product I have used earlier, but sorry to say that I had lost this product during transit.",0,0
B007HJPBME,1,It's was not working i got defective piece but good thing is that amazon return my money with in 12 hours,0,0
B007HJPBME,4,Good product is useful when you are running out of memory space on your camera shooting HD pics and video,0,0
B007HJPBME,5,"The product is as per specification mentioned, delivery is excellent. I am really happy with the service.",0,0
B007HJPBME,4,Amazing product from Samsung and have 10 year warranty also it is heat proof magnet proof and water proof,0,0
B007HJPBME,3,"It's good but I felt the size of the product is not fitted melt phone, it's a little tight with my phone.",0,0
B007HJPBME,5,much needed accessory for the notepro as the files are huge and one needs at least this much space extra.,0,0
B007HJPBME,5,it is very fast and with waterproof sd card at this price and that to samsung brand totally it was super,0,0
B007HJPBME,3,Delivery before time.. But memory card is not good..its processing was too slow as comparing to San disk,0,0
B007HJPBME,2,"I return for your product.64 GB microSD card very problem,No copy right ,No download,please my help you.",0,0
B007HJPBME,4,- received in time- but stroage only 14.91 gb- package it is written only one year warranty.,0,0
B007HJPBME,5,Really fast data transfer speed....awesome product @ low cost...thanks samsung & amazon.....,0,0
B007HJPBME,5,Very nice and safely packed it working good the card does not hang and gives the speed it's totally good,0,0
B007HJPBME,5,"In This price it's awesome truly, Download speed is really Great, go for it Guys,Thanks Amazon, ",0,0
B007HJPBME,4,have to use product for a while to give final and conclusive review.happy to receive original product...,0,0
B007HJPBME,1,Stopped working within a month.Going for replacement wasn't worth the hassle.Booked my loss.,0,0
B007HJPBME,4,Its quality of product & very fastly thumb created in gallery very fast to transfer photos & other media,0,0
B007HJPBME,4,"there is no logo of micromax . this is a big confusion for  this product , this product may be duplicate",0,0
B007HJPBME,4,The memory card is giving good data transfer speeds. The product was delivered on time and working fine.,0,0
B007HJPBME,4,Cheaper than elsewhere. Works ok. Couldnt register online for warranty but the packing has it mentioned.,0,0
B007HJPBME,1,This product is total waste. Don't buy it. It's not original. It's fake. After 10 days it goes corrupted,0,0
B007HJPBME,5,I bought it for Rs.340 with best quality. You couldn't get any better product than this for this amount.,0,0
B007HJPBME,5,High Speed High Performer Card.Apt for DSLRs.Amazon delivered within 2 days.Tx Amazon.,0,0
B007HJPBME,5,"Excellent product, gives value for money, the transection is very fast . Really love it good job Samsung",0,0
B007HJPBME,4,Products on amazon are all very good. Samsung sd card is best product also. Amazon give a fast delivery.,0,0
B007HJPBME,5,Its writing speed  above as given about this product...i got 15.9 MBps on my pc... Paisa wasool  product,0,0
B007HJPBME,4,100% original.. No issues... Works perfectly well..... Adaper is not working. But I don't need that too.,0,0
B007HJPBME,1,Totaly waste of my money,1,1
B007HJPBME,3,it has support 15gb only,1,1
B007HJPBME,5,Superbbb performance. ..,1,1
B007HJPBME,1,Not original Samsung evo,1,1
B007HJPBME,5,Best h yr... Nyc speed..,1,1
B007HJPBME,5,Ya it is working superb.,1,1
B007HJPBME,5,It is working great. Transferring files and photos are easy and fast (not super fast). Its a good buy..,0,0
B007HJPBME,1,this memory cards original writing speed is 48mbps but when I write memory that speed is only 10-13mbps,0,0
B007HJPBME,5,Using this with my Samsung Galaxy Note 4.Getting the specified transfer speed.Good Product.,0,0
B007HJPBME,3,the transfer speed is far low than the mentioned one..........but below 300 it is quite ok and cheaper.,0,0
B007HJPBME,1,Didn't get the complete order. Ordered sd card with adaptor but there was no adaptor inside the package,0,0
B007HJPBME,5,VERY GOOD BRAND SAMSUNGthis card  water prof nice quality and give fast speed file transfer,0,0
B007HJPBME,5,Excellent memory card. Speed is also excellent to transfer data. It's quick and fast as mention 48mbps.,0,0
B007HJPBME,5,It's very awesome that my smartphone just got the new Samsung 16 GB memory card it's speed is very good,0,0
B007HJPBME,3,"this memory card is not work well ,and if u insert the memory card in phone then your mobile get hang .",0,0
B007HJPBME,5,Top class Samsung's EVo MB16DA memory card is working fabulously...go for it..with 10 years warranty...,0,0
B007HJPBME,3,Lack of blazing performance as expected. Transforming at maximum speeds of 12MB/s on Samsung Galaxy A8.,0,0
B007HJPBME,5,Very good memory left I purchased  in Amazon for 450 buks iam using from 3 years not even single  issue,0,0
B007HJPBME,4,nice gadget as its working well with my moto e and also with sony wt19i. Also its have good read speed.,0,0
B007HJPBME,5,Reasonably priced and fast SD card. Get really good write speeds.Recommend this product to more people.,0,0
B007HJPBME,5,"I ordered the product wed evening and it reached on Thu at 11 AM,writing speed is as 10MB/sec..Worth it",0,0
B007HJPBME,4,This is not orignal but i am quite happy with this pruduct ...Write and read speed is good ......,0,0
B007HJPBME,5,Genuine product. No issues after using of one year. Best price than others. Trusted site of e-commerce.,0,0
B007HJPBME,1,Fake.. Fake.. Its a fake product.as mentioned by so many people.In its cover its written as manufactured in korea and in the memory card it's written as made in philippines. Cannot register for warranty in samsung because serial number is not valid.,2,1
B007HJPBME,4,very excellence performance in writting speed & reading speed....its a product i prefer to buy sd card,0,0
B007HJPBME,4,looks colorful. pretty fast can't measure the performance as of now but no issues what so ever so far.,0,0
B007HJPBME,4,Nice Product i hope it was not fake like before ?Don't know how to get 10 year warrenty ??,0,0
B007HJPBME,5,Nice product!! Wothful memory card. Thanks to Amazon for selling this amazing product to the customers,0,0
B007HJPBME,5,I am using this in my Android phone for about two months and so far the experience have been positive.,0,0
B007HJPBME,5,No doubt that Samsung is very good in all products.. This one is very good and speedy card. Go for it.,0,0
B007HJPBME,4,nice product and good packing condition when it was delivered to me. I am strongly recommended for it.,0,0
B007HJPBME,1,I am using this 32 gb memory card.suddenly it don't allow to store any item.it is not original product,0,0
B007HJPBME,5,Recently I bought this memory card and found suitable for my BlackBerry Z10. Product was as described.,0,0
B007HJPBME,4,Well performed memory card ! Supported in every phones bt i m new user now ! Lets seen what happends ?,0,0
B007HJPBME,5,Nice product the class 10 feels not much of a change for me using on 18mp point and shoot sony camera.,0,0
B007HJPBME,5,Samsung provide good quality products and Amazon service is wonderful. Data transmission is very good.,0,0
B007HJPBME,4,I have been using the memory card with my Samsung Galaxy Tab 4... I haven't seen any issues with it...,0,0
B007HJPBME,2,Its read and write speed are very low as compared to speed given in specifications. Don't purchase it.,0,0
B007HJPBME,4,"BETTER TO BUY SAMSUNG EVO THAN SANDISK ,BECAUSE THIS PRODUCT IS LESS PRICE AND MORE SPEED THAN SANDISK",0,0
B007HJPBME,5,a good memory card write speeds are good and read speeds are some waht comprimising.overall it is good,0,0
B007HJPBME,4,Genuine product ... Works great with Moti G3Packing was great and card reached in safe condition,0,0
B007HJPBME,5,Very good.It is working fine. No problem at all. No delay in getting it. It is cheaper by Rs 200.,0,0
B007HJPBME,1,"Very  very worst I purchased it on may 29, 2015 now September 1,2015 it's gone amazon service saying Samsung is responsible, what the hell I have to do now.......?!!!!!! No virus is attacked I used licensed version of kaspersky antivirus in my mobile",2,1
B007HJPBME,4,Nice product..delivered before time by amazon...actual usable space is 14.85 GB...value for price ...,0,0
B007HJPBME,4,Good product in reasonable price range. working properly. No functional issue seen till now from DOP.,0,0
B007HJPBME,4,The delivery is given before the expected time.it is good and overall is a very good..!!keep it up.!!,0,0
B007HJPBME,5,"Great speed, read average speed is 32 MB and write is 15-16 MB.pretty good deal, got it rs 1030",0,0
B007HJPBME,2,not working properly always aftr a month it gets corrupted....and after that i have to format it.....,0,0
B007HJPBME,4,Have been using it for about one and half month and working very fine as expected till now. Not bad!!,0,0
B007HJPBME,5,I'm fully satisfied with the product. Works excellently.Lightning fast delivery by Amazon team.,0,0
B007HJPBME,5,I bought this for around 750-800 rs. Which is the best price I can get for a 32 gb class 10 micro SD.,0,0
B007HJPBME,5,Samsung Evo 16GB 10 micro SDHC Card (Upto 48 Mbps speed) (MB-MP16D/IN) i love it,0,0
B007HJPBME,3,i am not sure that it is fake or original...but it is hsowing space of 14.91 gb and speed is 3 mb ...,0,0
B007HJPBME,5,Memory Card is original & genuine from Samsung. As described on website. Excellent Service by Amazon.,0,0
B007HJPBME,4,"Best fit to smartphone.Robust service of amazon.""AMAZON is amazing"" keep it up!!!",0,0
B007HJPBME,5,Value for money. I am using this for my mobile and working very nicely. REliable product from Samsung,0,0
B007HJPBME,5,"Superb ,nice packing by samsung, 10years warrent good speed in reading and writing. Best memory card.",0,0
B007HJPBME,5,Such a great device to use with phones.. Very happy.. The transferring speed is too good.. Satisfied.,0,0
B007HJPBME,1,Don't buy this product... This is not original... Automatically formatted my data.. and now corrupted,0,0
B007HJPBME,5,Works well... Satisfied with the product and seller as well. Product as described. Delivered on time.,0,0
B007HJPBME,4,"Delivery was fast, considering it was India Post delivery. The priduct is as expected and advertised.",0,0
B007HJPBME,4,it's not too good as I think but... can be more great full than othersso for it four star,0,0
B007HJPBME,5,best option for 16gb class 10 memory card. i got the product earlier than i expected thank you amazon,0,0
B007HJPBME,5,"The memory card works fine and fast as it is a class 10 card. Furthermore, well packed and delivered.",0,0
B007HJPBME,5,The memory card is very gud and the speed is awesome. Highly recomended. Happy shopping with amazone.,0,0
B007HJPBME,2,This card is lower than my expectation because the transfer of data is very low to and from this card,0,0
B007HJPBME,2,"Hi everyboy,I hope this memory card is fake .because on memory arrow sign is not printed ,but before purchase it you can see arrow sign on memory card on amazon site.& after instaled memory card in phone you will see memeory space only 14 gb .",2,1
B007HJPBME,5,Item received well in time. Quality is excellent. Does what is claimed. Good experience with amazon.,0,0
B007HJPBME,5,Perfect as per description.On time delivery.Excellent product.Same as in pictures.,0,0
B007HJPBME,5,"Best performance ever, I've used many memory cards, out of all this is the performing memory card...",0,0
B007HJPBME,1,Very poor product..after 2 months the sd card got corrupted...not working waste product by samsung..,0,0
B007HJPBME,5,Absoultely Excellent Memory Card...........Thanks to Amazon Team for such a lovely offer......,0,0
B007HJPBME,5,I really like this product very very much it's so nicely working nd  I m very much satisfied with it,0,0
B007HJPBME,4,D delivery for d ordered product was in time & d quality of d product matches d prescribed criteria.,0,0
B007HJPBME,4,Delivery is on time bt app is not user friendly .user interface is not easier as flipkart n snapdeal,0,0
B007HJPBME,5,One of the best memory card from Samsung in market at present ... i love it...Thank you amazon... :),0,0
B007HJPBME,4,It is very good memory card but why it show 14.91gb but it is 16gb memory card why it is happen ????,0,0
B007HJPBME,5,"After week usage - the card is not working and its not formatting in any other OS , its unusable now",0,0
B007HJPBME,1,permanent damage afte 3 months of purchase.  Fake stuff sale.Really fakeFAKE  Fake fakeDont buy.,0,0
B007HJPBME,5,prompt service and lowest price with genuine SD card from samsung. Thanks Amazon.A big Fan of yours.,0,0
B007HJPBME,5,Nice memory card with fast speed.and got it at discounted price with quick deliver thanks to amazon.,0,0
B007HJPBME,3,Class10 speed is 48/mb per secondBut this memory card 12/mb persecondIt's not a class 10,0,0
B007HJPBME,5,"good one, working fine.",1,1
B007HJPBME,1,Now It's Not Working...,1,1
B007HJPBME,5,Nice card I love amazon,1,1
B007HJPBME,5,nice working on my cell,1,1
B007HJPBME,5,"So far, so great. I needed this to expand the memory on an older Samsung phone, and it works like a charm. I like the fact that it is orange too, because it doesn't get lost among the other black chips littering my drawers. Instantly visible.",2,1
B007HJPBME,1,Bakwas product ......It's stopped working after 40 days of purchase only... . Worst product :-( :-(,0,0
B007HJPBME,5,"This is very Good Product., in low cost..Working Fine...I'm recommend all my friends...",0,0
B007HJPBME,5,I am using this memory card in my samsung galaxy for last one month and there is no problem at all.,0,0
B007HJPBME,5,"Amazing product, I love the speed when I copy movie and songs to my SD card, planning to buy 32 GB.",0,0
B007HJPBME,5,"BEST PRODUCT, BEST QUALITY REACHED AT ME QUICKLYAMAZING . THANKS TO AMAZONKEEP IT UP...",0,0
B007HJPBME,5,Excellent. It is surprising....Best product & fast delivery.It has 29.7 GB free space of 29.8 GB.,0,0
B007HJPBME,5,Very nice speed and file transfer soo fast... Samsung memory card is sooo good nd no lag occurs ...,0,0
B007HJPBME,5,"Working brilliant :) I'm fully satisfied, awesome product , totally I'm fully satisfied. Thank you.",0,0
B007HJPBME,5,Got it for 269. Good read-write speed for the quoted class (It says its class 10). Worth the price.,0,0
B007HJPBME,5,"It is awesome and speed is superb, even I copied multiple files simultaneously without intruppting.",0,0
B007HJPBME,5,Good one. Performance is super. Worthy. Samsung keeps its promise again. Thank you for good product,0,0
B007HJPBME,5,"Good speed. If you want to copy fast, then go for it. Saves time in the boaring process of copying.",0,0
B007HJPBME,5,Although the delivery was delayed by GATI the card has improved the performance of S4 considerably.,0,0
B007HJPBME,5,"I was order it 3 Months ago, its performance was good but m lost it after 1 Month of purchased. :(",0,0
B007HJPBME,5,Yes it fulfill my needs! Working awesome! Class speed! Loving it! Thankyou Amazon thankyou samsung,0,0
B007HJPBME,5,"simply super, nice working on my moto g 2 phone, worth purchasing,I recommend to go for it ,",0,0
B007HJPBME,3,This product is not riyally bad! But it is not original... But works properly under 265 for 16gb..,0,0
B007HJPBME,5,Very good product and exland price lowest and awesome  product very good delivery &safe my product,0,0
B007HJPBME,5,Amazing productdelivered within two daysIt comes with a adapter which is very useful with laptop,0,0
B007HJPBME,5,good product best offer price and excellent packing and delivery amazon is no:1 in my over all exp,0,0
B007HJPBME,4,Samsung card is much reliable and its working great even after extensive use after 1 month for me.,0,0
B007HJPBME,1,Its a duplicate product..there is no arrow mark on sd card which a genuine samsung sd card possess,0,0
B007HJPBME,5,Great I got the shipment in 2 days and quality is good and price is low compared to other websites,0,0
B007HJPBME,5,"Good quality product, writing and reading speed good. As ever, delivery very fast. Amazing Amazon.",0,0
B007HJPBME,3,my moto x play says the memory card is slow to use as internal memory. So did not solve my purpose,0,0
B007HJPBME,4,"Best micro sdhc for water proof, magnet proof, temperature proof and i received fast thanks amazon",0,0
B007HJPBME,4,Nice card working fine.... cheap as compared with market. Quality is good i recommend to every one,0,0
B007HJPBME,5,"The quality of the product is really good, now I can copy music from pc very fast with good speed.",0,0
B007HJPBME,4,It's a good product...sometimes its creat problems  ....ANYWAY IT'S  NOT BEST BUT GOOD,0,0
B007HJPBME,3,Nice but not really fast as per specification I am also use 3.0 card reader but speed is 7-10 mb/s,0,0
B007HJPBME,1,the product is not good.it doesnt work properly.deleted files reappear and not possible to format,0,0
B007HJPBME,3,"In case of Micro SD above 10 series Sandisk is better than the best, transfer as well as download.",0,0
B007HJPBME,1,Received a fake product with a invalid serial number. Unable to register be careful before buying,0,0
B007HJPBME,4,"Working fine. But, don't know whether the product is genuine. Don't have  the arrow mark on mine.",0,0
B007HJPBME,5,Superb product.. Using for 3 months now..working smoothly.May u get the right product like I got.,0,0
B007HJPBME,3,It's working good. But my phone lenovo a6000 gets very hot if I inserted it. So I'm not using it.,0,0
B007HJPBME,4,"My experience after use ""Samsung Evo 16GB Class 10 micro SDHC Card"" is better then other.",0,0
